Date;Profile;Message;Number of Likes;Number of comments;Number of Reactions, Comments & Shares;Impressions;Interactions per impression;Profile-ID;Post-ID;Link;
5/17/23 12:51 PM;Jair M. Bolsonaro;ABERTURA DE EMPRESAS:-BOLSONARO:. Recorde de diminuição de burocracia,. Mais facilidade e menos gastos ao povo (digitalizações recordes),. Recorde de empresas abertas,. Novas empresas em 3 anos e meio de Bolsonaro: 8,1 milhões,. Tempo para abrir uma nova empresa no Brasilcom Bolsonaro (jun/22): 23 horas.-LULA E PT:. Mais burocracia,. Mais estado dificultando investimentos,. Menos empresas,. Maior recessão da história do Brasil,. Novas empresas em 14 anos de PT (Lula e Dilma): 8 milhões,. Tempo para abrir uma nova empresa no Brasil antes de Bolsonaro (dez/18): 5 dias e 8 horas.;232975.0;5163.0;238138.0;;;324756395;18366681685028939;https://www.instagram.com/p/CsWZT5SL9sg/;
5/16/23 8:38 PM;Jair M. Bolsonaro;-;912226.0;30405.0;942631.0;;;324756395;17991566884839986;https://www.instagram.com/p/CsUp-82rlQR/;
5/16/23 8:46 AM;Jair M. Bolsonaro; Maior entidade do esporte escolar no mundo elogia o Brasil e Presidente Jair Messias Bolsonaro.- A Associação Internacional de Escolas (ISF) considerou o Brasil um exemplo a ser seguido!- Além disso, considerou o Brasil um lider na promoção do esporte escolar no mundo após a volta dos Jogos Escolares Brasileiros (JEBs), passados mais de 15 anos sem sua realização.;310499.0;6823.0;317322.0;;;324756395;17992588030818138;https://www.instagram.com/p/CsTYf7gOU_Q/;
5/15/23 9:07 AM;Jair M. Bolsonaro;Muito do que o Governo Jair Bolsonaro fez por nosso 🇧🇷:;232694.0;9528.0;242222.0;;;324756395;17935089791662070;https://www.instagram.com/reel/CsQ17t5r8CU/;
5/14/23 1:31 PM;Jair M. Bolsonaro;EMPREGOS:-BOLSONARO:. Maior n° de brasileiros trabalhando na história: 100,2 milhões (ju/22),. Menor desemprego em quase 10 anos: 8,3% em out 2022. Saldo de mais de 5,5 milhões de empregos após maior crise mundial (desde jul/20),. Reduções de impostos e apoio a mais de 10 milhões de empresas na pandemia,. Último ano e meio de Bolsonaro:(2021/2022): 4,59 milhões de empregos gerados,2021: +2.76 milhões de empregos2022: +1,83 milhões de empregos-LULA E PT:.Maior recessão econômica da história do Brasil,.Desemprego recorde: 13,9% em março/2017,.Corrupção e incompetência,.Agro desprezado e indústrias achacadaspor burocracias e impostos,.2 últimos anos do PT(2015/2016): 2,87 milhões de empregos perdidos, 2015: -1.55 milhões de empregos, 2016: -1.32 milhões de empregos.;449051.0;8417.0;457468.0;;;324756395;18261765544146314;https://www.instagram.com/p/CsOvf-prWxJ/;
5/14/23 8:25 AM;Jair M. Bolsonaro;Certamente a pessoa mais importante em nossas vidas junto de nossos pais! Aproveite enquanto a tem, pois quando eles partirem para a companhia de Deus sentiremos saudades e as boas lembranças é que ficarão conosco!Bom domingo a todos!;733391.0;14169.0;747560.0;;;324756395;17976212192203004;https://www.instagram.com/reel/CsOMZG0teMS/;
5/13/23 11:57 AM;Jair M. Bolsonaro;GESTÃO jairmessiasbolsonaro / MARCO DO SANEAMENTO BÁSICO: Saúde, proteção ao meio ambiente, empregos, receita a estados e municípios e muito mais. Assista ao vídeo, saiba mais detalhes e compartilhe:;102408.0;2809.0;105217.0;;;324756395;18089621869332213;https://www.instagram.com/reel/CsL_Mg6OMad/;
5/12/23 5:56 PM;Jair M. Bolsonaro; Processaremos Lula por me acusar de mortes na pandemia e patrimônio nos EUA.;2624975.0;222692.0;2847667.0;;;324756395;18021378268557889;https://www.instagram.com/reel/CsKEQDzOQ4_/;
4/16/23 1:36 PM;Jair M. Bolsonaro; Da China o cara acusa os EUA de incentivar a guerra. Diz também que o conflito, no momento só está interessando a Putin e a Zelensky.- Lula, Dilma e Stedile, juntos, mais um vexame para a política externa brasileira.;197986.0;30793.0;228779.0;;;324756395;18264846706126620;https://www.instagram.com/reel/CrGp1cRMXW8/;
4/16/23 10:19 AM;Jair M. Bolsonaro; Santas Casas e Hospitais Filantrópicos que atuam de forma complementar junto ao Sistema Único de Saúde (SUS) poderão receber repasse de até R$ 2 bilhões até o fim de 2023. O recurso foi estabelecido com a sanção de lei pelo Governo jairmessiasbolsonaro .- Os recursos são para continuidade aos atendimentos, serviços de emergência e manutenção econômica. - O repasse é feito por meio dos fundos de saúde estaduais, distrital ou municipais com os quais as instituições estejam conveniadas.- Saiba mais: https://www.gov.br/saude/pt-br/assuntos/noticias/2022/dezembro/governo-federal-sanciona-lei-que-preve-repasse-de-ate-r-2-bilhoes-para-entidades-filantropicas;194370.0;11685.0;206055.0;;;324756395;17997299008684815;https://www.instagram.com/p/CrGTWL1uaW4/;
4/15/23 5:34 PM;Jair M. Bolsonaro; Financiamento do ano (BNDES) / Governo jairmessiasbolsonaro - Financiamento do BNDES em SP leva prêmio internacional de reconhecimento (2021).- Recursos aprovados pelo BNDES, para investimentos na concessão do Lote Piracicaba-Panorama (PiPa), composto de 1.224 Kms de rodovias que perpassam 62 municípios de São Paulo, entre a região de Piracicaba e o extremo oeste do Estado, na divisa com Mato Grosso do Sul.- Ao longo da concessão, serão investidos cerca de R$ 12 bilhões em obras e criação de mais de seis mil empregos diretos e indiretos para a operação da rodovia, além de outros quase oito mil empregos diretos e indiretos para as obras dos primeiros sete anos.- Detalhes: https://agenciadenoticias.bndes.gov.br/detalhe/noticia/Financiamento-do-ano-operacao-do-BNDES-com-a-Eixo-SP-leva-premio-internacional/;184532.0;5151.0;189683.0;;;324756395;17943714284502467;https://www.instagram.com/p/CrEgRC9Pj2P/;
4/15/23 9:28 AM;Jair M. Bolsonaro; Segundo o ministro da economia de lula, até a repercussão da medida da Receita Federal para acabar com a isenção de imposto às encomendas internacionais de até US$ 50 entre pessoas físicas, no início da semana, ele desconhecia a empresa.;434677.0;10290.0;444967.0;;;324756395;17968826696133252;https://www.instagram.com/p/CrDoppruyti/;
4/14/23 9:09 AM;Jair M. Bolsonaro; Governo lula anuncia fim da isenção para encomendas internacionais de até US$50.- Em nosso governo cumprirmos, quando não o zeramento a diminuição da taxação de produtos que garantem a manutenção de trabalho e vida de todos, principalmente dos mais humildes.- Reduzimos inúmeros impostos para facilitação e barateamento de serviços, além de medicamentos de combate ao câncer, HIV, equipamentos hospitalares, incentivos aos esporte, 35% do IPI de milhares de produtos e principalmente impostos incididos sobre alimentos e combustíveis.- Por fim, com toda a diminuição de impostos, HOJE o governo Federal AINDA bate recordes de arrecadação, ou seja, mais recursos a serem distribuídos para estados e municípios seguindo a lei.- O atual governo nitidamente não se importa com menos impostos e taxas à população, mas sim em atender seus interesses escusos de sempre.;537612.0;13697.0;551309.0;;;324756395;18032052277474664;https://www.instagram.com/p/CrBBp4oOmxv/;
4/13/23 6:14 PM;Jair M. Bolsonaro; Via magnomalta;177060.0;5253.0;182313.0;;;324756395;17998504696773867;https://www.instagram.com/p/Cq_bTVKvxZc/;
4/13/23 8:57 AM;Jair M. Bolsonaro; AÇÃO HUMANITÁRIA NO GOVERNO jairmessiasbolsonaro : EM 3 ANOS DE GOVERNO, O BRASIL ACOLHEU MAIS DE 50.000 REFUGIADOS, FUGINDO DO SOCIALISMO, RESGATE DE BRASILEIROS NA CHINA DEVIDO AO COVID E NA UCRÂNIA POR CAUSA DA GUERRA:PRINCIPAIS PAÍSES COM REFUGIADOS RECONHECIDOS:. Venezuela: 50.438. Síria: 853. Cuba: 416. Congo: 138- BRASIL ACOLHE VITIMAS DO COMUNISMO:. 287 mil refugiados venezuelanos solicitaram regularização migratória,. 64 mil migrados e refugiados venezuelanos interiorizados,. 335,45 mil CPFs registrados.. 1,75 milhão de atendimentos realizados na fronteira.;143229.0;3282.0;146511.0;;;324756395;17990874700777614;https://www.instagram.com/p/Cq-bjrXOSyK/;
4/12/23 6:30 PM;Jair M. Bolsonaro;INVESTIMENTOS DO GOVERNO jairmessiasbolsonaro RESULTAM EM MILHARES DE NOVOS QUILÔMETROS DE EXTENSÃO DE REDES DE ÁGUA POTÁVEL E COLETORES DE ESGOTO ENTRE 2019 E 2020: De 2019 a 2020, houve expansão de 7% nas redes de abastecimento de água e de 2,3% nas de esgotamento sanitário, segundo o Panorama do Saneamento Básico no Brasil e os Diagnósticos da Prestação dos Serviços de Saneamento Básico - água e esgoto, resíduos sólidos e águas pluviais.Os indicadores de abastecimento de água incluíram 5.350 municípios e os de esgotamento sanitário, 4.774. Em áreas urbanas, a cobertura das redes de água potável avançou 47,6mil km em comparação com 2019, totalizando, em 2020, 728mil km de extensão.Ligações às redes de abastecimento de água avançaram de 59,1milhões para 61,7 milhões (4,4%), o que impulsionou a cobertura do serviço a alcançar 175,5milhões de habitantes, o equivalente a 84,1% da população brasileira.Esgotamento sanitário: Em 2020 eram 362,4mil km de redes coletoras de esgoto, um acréscimo de 2,3% em comparação com os 354,3mil km identificados em 2019. As ligações, 36milhões, avançaram 4% (eram 4,6milhões no ano anterior) e a população urbana atendida chegou a 112,4 milhões de pessoas.Só em 2020, destinamos R$ 2,5bilhões para a execução de 656 empreendimentos de saneamento básico em todas as modalidades. Foram concluídas 156 obras, alcançando 832 mil famílias, e retomadas 146 que estavam paralisadas ao final de 2019, em um investimento de R$ 4,98bilhões.No referido ano também entrou em vigor o Novo Marco Legal do Saneamento Básico criando ambiente de segurança jurídica, competitividade e sustentabilidade para atrair novos investimentos para o setor.Em 2021, o trabalho não parou e foram investidos quase R$ 1 bilhão já no 1• semestre do ano.Além dos valores direcionados no período, os estados foram autorizados a contratar até R$ 802,5 milhões em financiamentos para implementação de obras de saneamento básico por meio do Programa Avançar Cidades - Saneamento (BNDES).Lamentavelmente, tudo que se foi construído nesse período está propositalmente sendo revertido prejudicando um marco de primordial importância para a saúde de todo o povo brasileiro.;154855.0;3080.0;157935.0;;;324756395;18001061386687796;https://www.instagram.com/p/Cq84WDTP-mx/;
4/12/23 9:07 AM;Jair M. Bolsonaro; GOVERNO JAIR BOLSONARO DOBROU  O LIMITE DE ISENÇÃO DE IMPOSTOS SOBRE BAGAGEM ACOMPANHADA:- Hoje  é permitido entrar no Brasil com até US$ 1 mil em compras livres de impostos.- Iniciativa cumpre acordo firmado pelo Mercosul em dezembro de 2019 e ajuda a contribuir com a abertura do mercado brasileiro.- O valor anterior era de US$ 500 e não sofria nenhuma modificação desde 1995.- Outra iniciativa que poderá mudar brevemente com as pessoas que hoje estão aí.- Detalhes: https://www.conjur.com.br/2022-jan-04/governo-federal-aumenta-cotas-isencao-compras-viajantes;188604.0;3808.0;192412.0;;;324756395;18256103899151529;https://www.instagram.com/p/Cq7359WuCqM/;
4/11/23 12:02 PM;Jair M. Bolsonaro; GOVERNO jairmessiasbolsonaro REGISTROU QUEDA HISTÓRICA DE INVASÕES EM FAZENDAS!- Em 2019, foram sete e, Em 2020, apenas seis.- Se trata dos menores números de invasões feitas pelos autoproclamados "movimentos sociais" no Brasil desde 1995, quando o Incra começou a registrar as estatísticas.- Além do citado o Governo Jair Bolsonaro entregou mais de 420.000 mil títulos, resultando mais que o somatório dos governos FHC, Lula e Dilma juntos!- Os fatos os deixam revoltados! Jamais foi por terra! O terror é o combustível da esquerda!;100333.0;1911.0;102244.0;;;324756395;17993867773808215;https://www.instagram.com/p/Cq5nFzJrKgb/;
4/11/23 7:31 AM;Jair M. Bolsonaro; AMPLIADA COTA DE ISENÇÃO NA IMPORTAÇÃO DE INSUMOS PARA PESQUISAS DURANTE O GOVERNO jairmessiasbolsonaro - A comunidade científica brasileira / 2022: aumento na cota de isenção para a importação de equipamentos e insumos voltados para a pesquisa científica e tecnológica no país. - Um total de US$ 388.550.000,00 em isenção foi aprovado para o ano de 2022 e começou a valer a partir do dia primeiro de janeiro.- Direito à isenção a pesquisadores do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq ), entidade vinculada ao MCTI - Ministério da Ciência, Tecnologia e Inovações, Instituições Científicas e Tecnológicas (ICTs) e empresas credenciadas ao CNPq/MCTI.- COMPARTILHE A VERDADE!;255480.0;3433.0;258913.0;;;324756395;18004428265647284;https://www.instagram.com/p/Cq5IE0NOrNb/;
4/10/23 5:54 PM;Jair M. Bolsonaro;SAÚDE:. R$ 2,6 bilhões para ampliar o número de leitos de UTI permanente no Brasil.- O Governo jairmessiasbolsonaro ampliou em 6,5 mil o número de leitos de UTI permanente na rede pública. - Com investimentos de R$2,6 bilhões, a quantidade de leitos no SUS passou de de 23 mil para mais de 28 mil.- Além disso, ao longo de 2021 a autorização federal de leitos de UTI Covid chegou a 26,6 mil, ao custo de R$ 16,2 bilhões. - Outros 4,3 mil leitos de suporte ventilatório pulmonar também foram autorizados, com investimentos de R$ 48,1 milhões.- COMPARTILHE E RESTABELEÇA A VERDADE DIANTE DAS FAKENEWS.;150354.0;2958.0;153312.0;;;324756395;17988684412912245;https://www.instagram.com/p/Cq3qjWuPuP7/;
4/10/23 7:38 AM;Jair M. Bolsonaro;Verdades sobre acordos internacionais que você jamais saberia por determinados meios comunicação. Batemos recordes de assinaturas de acordos e finalizando processos que estavam há anos pendentes. O avanço do acordo MERCOSUL / União Europeia é um exemplo.Acordos Internacionais:-229 acordos internacionais (militares, de comércio, de cooperação etc.) assinados desde 2019.-Acordo de Livre Comércio com o México para veículos pesados.Acordos Militares:. Cooperação com Israel (mar/2019). Cooperação com o Marrocos (jun/2019). Cooperação com o Catar (out/2019). Cooperação com os Emirados Árabes Unidos (out/2019). Cooperação com os Estados Unidos (mar/2020). Cooperação com o Egito (jun/2022). Grande avanço no Acordo de Livre Comércio entre a União Europeia e o MERCOSUL.-Abertos mais de 200 mercados para produtos agropecuários brasileiros em 51 países desde 2019. . Concluído o Acordo de Livre Comércio entre o MERCOSUL e o EFTA (o documento ainda precisa ser ratificado).. Brasil designado pelos EUA como Aliado Extra-Otan.- Assinatura de Memorando de Cooperação entre os governos brasileiro e japonês no campo de tecnologias relacionadas à produção e ao uso de nióbio e grafeno.. 8 acordos em áreas como Defesa e Tecnologia com os Emirados Árabes.. Acordo de cooperação com os EUA para promoção de fluxos bilaterais de comércio e investimento.;185207.0;3529.0;188736.0;;;324756395;18039738643447124;https://www.instagram.com/p/Cq2kGrhOm5j/;
4/9/23 3:52 PM;Jair M. Bolsonaro; Geração de empregos, alimentos para todo o mundo e desenvolvimento.- Além disso, o aumento brasileiro foi melhor que dos Estados Unidos (+18%), Canadá (+18%) Reino Unido (+13%), Alemanha (+1%) e o Japão (que registrou queda de 1%). À frente do Brasil, apenas: Noruega (+56%), Arábia Saudita (+49%), Emirados Árabes (+41%), Indonésia (+26%) e Austrália (+20%).- Dos US$ 334 bilhões que o Brasil faturou com exportações em 2022, cerca de US$ 160 bilhões vieram do agronegócio. Ou seja: o setor responde por quase metade do faturamento do país com o mercado externo.- Fonte: https://revistaoeste.com/economia/exportacoes-brasileiras-cresceram-acima-media-global-em-2022/;75325.0;1474.0;76799.0;;;324756395;17970904775093426;https://www.instagram.com/p/Cq033GaPtyK/;
